Beutel,Total Volume,Total Surface Area,Total Curvature,Volume Inferior Free Wall,Volume Lateral Free Wall,Volume Anterior Free Wall, Volume Septal Body, Surface Area Inferior Free Wall, Surface Area Lateral Free Wall, Surface Area Anterior Free Wall, Surface Area Septal Body, Curvature Inferior Free Wall, Curvature Lateral Free Wall, Curvature Anterior Free Wall, Curvature Septal Body, Minimum Curvature, Maximum Curvature
34, 60.3593, 9674.51, 1.1654, 11.5962, 17.4535, 12.9139, 18.3288, 1858.66, 2797.47, 2069.86, 2937.78, 1.40309, 0.98364, 1.48087, 0.996566, -2.07287, 6.98186
35, 59.4695, 9615.57, 1.17321, 11.3831, 17.1634, 12.7463, 18.1108, 1840.53, 2775.14, 2060.94, 2928.31, 1.41288, 0.982482, 1.49115, 1.00945, -2.04826, 7.08837
36, 58.9457, 9582.95, 1.17378, 11.2539, 16.9901, 12.6571, 17.9794, 1829.57, 2762.12, 2057.69, 2922.95, 1.42042, 0.977786, 1.50205, 1.00439, -2.06254, 7.2167
37, 59.3116, 9617.39, 1.16065, 11.3354, 17.0849, 12.716, 18.1092, 1838.04, 2770.31, 2061.9, 2936.41, 1.41976, 0.958648, 1.51846, 0.971639, -2.08573, 7.12768
38, 59.8769, 9669.04, 1.15391, 11.4634, 17.2284, 12.806, 18.3119, 1851.13, 2782.07, 2067.93, 2957.04, 1.41536, 0.938702, 1.53487, 0.961143, -2.14648, 7.12401
39, 59.934, 9682.81, 1.14251, 11.4775, 17.2431, 12.8025, 18.3433, 1854.28, 2785.76, 2068.34, 2963.5, 1.41361, 0.934388, 1.54587, 0.924765, -2.2033, 7.07724
40, 60.7806, 9762.6, 1.13515, 11.6438, 17.4693, 12.9792, 18.6194, 1870.23, 2805.92, 2084.73, 2990.66, 1.40542, 0.923613, 1.55274, 0.912362, -2.24247, 7.04772
41, 63.4724, 10002.8, 1.10725, 12.1824, 18.2179, 13.5616, 19.4376, 1919.86, 2871.01, 2137.21, 3063.22, 1.38993, 0.892974, 1.56194, 0.857586, -2.35302, 6.86288
42, 68.3443, 10442.6, 1.09531, 13.1246, 19.6119, 14.6265, 20.9021, 2005.36, 2996.58, 2234.84, 3193.72, 1.37794, 0.84907, 1.55736, 0.868788, -2.50177, 6.77133
43, 75.5664, 11113.2, 1.08395, 14.4478, 21.7706, 16.2203, 23.0392, 2124.77, 3201.69, 2385.44, 3388.27, 1.38101, 0.824927, 1.52743, 0.8711, -2.55495, 6.61976
44, 82.2416, 11732.1, 1.08319, 15.5716, 23.7605, 17.7404, 25.0728, 2221.35, 3389.52, 2530.73, 3576.72, 1.4036, 0.816561, 1.49896, 0.879806, -2.56514, 6.61279
45, 86.1369, 12062.2, 1.09245, 16.2214, 24.9548, 18.6375, 26.2229, 2271.57, 3494.55, 2609.91, 3672.13, 1.41915, 0.834244, 1.48746, 0.890509, -2.45487, 6.52292
46, 88.4367, 12230.5, 1.10319, 16.6394, 25.657, 19.1412, 26.8973, 2301.17, 3548.28, 2647.17, 3719.81, 1.41045, 0.863721, 1.47685, 0.909085, -2.33338, 6.45953
47, 89.0201, 12268, 1.09948, 16.7486, 25.8416, 19.2526, 27.0763, 2308.14, 3561.25, 2653.22, 3731.41, 1.38825, 0.903218, 1.46095, 0.88619, -2.25725, 6.32667
